subject_id,trial,response,rt,responseConf,rtConf,correct,contrast
20,1,1,0.592919430384427,3.5,0.122046939630309,0,3
20,2,1,0.550977076312847,3.5,0.239780289571172,0,3
20,3,1,0.580792720483714,4.5,2.10070962417103,0,3
20,4,1,0.473205168916138,6,0.734493866668345,1,5
20,5,1,0.61145424706865,6,0.757924330479909,1,5
20,6,1,0.482457178913592,3.9,1.08780512675912,0,4
20,7,1,0.579333641756421,5.1,0.616719796659709,1,6
20,8,2,0.579519106266162,6,0.710982989276999,1,6
20,9,1,0.473338963424339,6,0.68738930300924,0,5
20,10,2,0.5750659049163,3.5,0.0280393595380701,1,7
20,11,1,0.680296483154962,3.5,0.262936662843003,1,7
20,12,1,0.549820831702618,6,0.922916569714289,1,6
20,13,2,0.79184483122026,3.5,0.334124922324008,1,5
20,14,1,1.04472569046175,3.5,0.192779065915602,0,4
20,15,2,0.645974598890461,5.9,0.640291583059025,1,6
20,16,1,0.50713661959071,6,0.734487365145014,1,6
20,17,1,1.2859496604151,2.5,1.32344668340193,0,5
20,18,1,0.457704852737152,6,0.746099428139587,1,7
20,19,1,0.784033764122341,6,0.710425569191102,1,7
20,20,1,0.63940258527964,6,0.710932003646121,1,6
20,21,1,0.505762060668076,6,0.758014325251679,0,5
20,22,2,0.456760078729985,3.5,0.0749512727929869,1,7
20,23,1,0.502373056044235,3.5,0.0280605750353971,1,7
20,24,2,0.795609213274474,6,0.852337400321176,1,6
20,25,1,0.593742386373833,3.5,0.192705838231177,1,5
20,1,1,0.658244684491365,6,1.29978935064173,1,6
20,2,2,0.523431148182681,6,2.24200381057699,1,6
20,3,2,0.731091858997388,6,2.50119491156556,1,6
20,4,2,1.75879211276242,3.5,0.31050762526047,1,5
20,5,1,0.568807675356766,6,0.687374931220347,0,4
20,6,1,0.806200879279913,5.7,0.616786522821258,1,6
20,7,2,0.600320217137323,6,0.993581969838488,1,6
20,8,2,0.483492974248747,6,0.73449284011167,1,5
20,9,1,0.554017051785195,6,0.710940900467904,0,4
20,10,2,0.480063591742692,3.8,0.475386601113314,0,6
20,11,1,0.517807330433698,6,0.758055387504555,1,8
20,12,2,0.556346992463659,6,1.06426995420179,1,8
20,13,1,0.448663286786996,6,0.758035882934109,1,7
20,14,1,0.439035899359169,6,0.758045121940995,1,6
20,15,1,0.538362067785783,6,0.68739409360569,1,5
20,16,1,0.503887568813752,3.5,0.098594233764743,1,4
20,17,1,0.502107862326284,6,0.757966761475018,0,3
20,18,1,0.553171853741787,3.5,0.0749543524621004,1,5
20,19,1,0.451357654962067,4,1.60601623601497,1,5
20,20,1,0.922896038587623,4.1,0.922981242762944,0,4
20,21,2,0.616065538093608,6,0.7344966041519,1,6
20,22,2,0.546131730445722,6,0.687376984333241,1,6
20,23,1,0.436033906471039,6,0.640259759813489,0,5
20,24,1,0.769061440080804,6,0.663881847472567,0,7
20,25,1,0.582682952869163,3.5,0.381184317503994,1,9
20,1,1,0.561418865093856,3.5,0.0102850678485993,1,9
20,2,2,0.774955584329291,3.5,0.381225037572221,1,9
20,3,2,0.767768663478819,4.7,0.875986520630704,1,9
20,4,2,0.53822485142291,3.5,0.569609073662832,1,8
20,5,2,0.54156629227009,4.8,1.18204368202487,1,7
20,6,2,0.528409604187345,4.4,0.993602158779595,1,6
20,7,2,0.579615602561262,6,2.78378465311971,1,5
20,8,1,1.18049358197004,6,0.781646678474317,0,4
20,9,1,0.54069543031892,1,1.74734566752204,0,6
20,10,1,0.693884667080965,3.5,0.145562607617194,1,8
20,11,2,0.850043046928477,5.6,0.616777283813917,1,8
20,12,1,0.532174328426663,6,0.781879364575616,1,7
20,13,1,0.471236576065166,6,0.663839758663471,1,6
20,14,2,0.532465186053287,6,0.663818200980586,1,5
20,15,2,0.620666221369447,6,0.663840443034132,0,4
20,16,1,0.442214117750154,6,0.663800407337476,1,6
20,17,1,0.539108374236093,6,0.687386565525685,1,6
20,18,2,0.489152379283496,6,0.734475388654118,1,5
20,19,1,0.531415018929692,6,0.687356111021472,1,4
20,20,2,0.552343764970374,6,0.687377668704357,1,3
20,21,1,0.389569571775155,1,1.34691615635438,1,2
20,22,1,0.667028926988678,3.5,0.169156293885408,0,1
20,23,2,1.00725877979403,6,0.640337435908805,1,3
20,24,2,0.533135869520265,6,0.68737629996258,1,3
20,25,1,0.53068787486427,6,0.710929266162566,0,2
21,1,2,2.26240079551781,4.9,6.19980372115401,1,1
21,2,2,2.84660856091932,5,3.71602392986802,0,1
21,3,1,1.90244434916417,4.6,1.41921513783473,0,1
21,4,1,1.54222304955579,4.8,1.79308322380484,1,3
21,5,1,1.99527165081236,4.5,1.71302260183757,0,3
21,6,1,1.48564779376215,4.9,3.90304180883118,1,5
21,7,1,2.02570855944805,4.6,1.12544942072759,0,5
21,8,2,2.07144467869102,6,1.36581504140622,1,7
21,9,1,3.70795411810877,3.5,0.564604860501959,0,7
21,10,1,1.56521463892523,6,1.71302568152669,1,9
21,11,1,1.14384303441079,6,1.17886320466278,1,9
21,12,2,2.09471959944858,4.6,1.57945820057876,1,8
21,13,2,1.49917344568939,5,0.965215939238533,1,7
21,14,1,1.82840109732729,4.5,1.09874680610574,1,6
21,15,1,4.36959861044443,3.5,0.324238213260287,1,5
21,16,1,1.7486347567542,3.5,0.671542612801431,1,4
21,17,1,4.06753210490251,3.5,0.591309186062063,1,3
21,18,2,1.79040252561867,4.8,1.49935617390383,1,2
21,19,2,2.26240935020951,4.5,0.778255205615324,1,1
21,20,1,3.3953903214956,3.5,0.40434571493779,0,0
21,21,2,1.99990795151757,4.5,0.885127942257895,0,2
21,22,1,1.65643365853703,4.5,0.831665567673781,0,4
21,23,2,1.28132753758678,4.9,1.07205000867452,1,6
21,24,2,3.33101797751328,4.8,1.44594752278363,1,6
21,25,2,1.749453611842,4.4,0.804949607733306,1,5
21,1,1,1.23572555590954,4.7,1.12501244707641,1,5.5
21,2,2,2.30303455445278,4.4,1.20556616147223,1,5.5
21,3,2,2.12963882433905,4.4,0.911800786552703,1,5.5
21,4,2,2.26817726553054,3.5,0.564600069874814,1,4.5
21,5,1,1.32207524501473,4.4,0.77823775404454,1,3.5
21,6,2,1.96678692281921,4.6,0.858382554177751,1,2.5
21,7,1,1.4254980455953,4.6,0.804971507743858,1,1.5
21,8,2,5.05394280606902,3.5,0.350920638809612,1,0.5
21,9,1,2.3119820775787,4.3,1.39249130757776,1,-0.5
21,10,2,2.75911185875316,4.7,0.831287450301488,0,-1.5
21,11,2,5.45725716737729,3.5,1.28568906159467,0,0.5
21,12,1,1.97923571015758,5.1,0.858379132301025,1,2.5
21,13,2,1.30258149798124,3.5,0.618020355375393,1,2.5
21,14,1,1.28614246025404,5.4,0.965216281426137,1,1.5
21,15,1,1.78850441062809,5.1,1.20557813804066,1,0.5
21,16,1,1.5275134282997,5.1,0.778271630623522,0,-0.5
21,17,1,1.30495251632829,5.1,0.778261022805737,0,1.5
21,18,2,1.53070364392238,5,1.12500697207383,1,3.5
21,19,2,4.12913512409273,5.3,0.831671384864421,1,3.5
21,20,2,3.45173049436198,5,0.751529664420104,1,2.5
21,21,1,2.0843742397019,3.5,0.297518489255253,1,1.5
21,22,1,1.62936113904698,4.7,1.09876425767698,0,0.5
21,23,2,1.33996789595312,6,1.01864649036929,0,2.5
21,24,1,1.45037098275952,4.9,0.671427637744955,1,4.5
21,25,2,1.7451232269118,3.6,2.1937432353775,1,4.5
21,1,1,1.29618601047832,4.9,0.537895744314483,1,4.5
21,2,2,1.08752920999495,5,0.7782603384303,1,4.5
21,3,2,1.46027012978834,5.2,1.25899431728953,1,4.5
21,4,1,0.959846330362325,4.7,0.75157483319208,1,3.5
21,5,2,2.48860258426953,5,0.885072850043571,1,2.5
21,6,1,1.34038707584546,4.8,0.778262391556382,1,1.5
21,7,1,2.41169077321752,3.5,1.65960163196132,1,0.5
21,8,2,1.40490279646042,4.8,0.9652238095548,0,-0.5
21,9,2,1.70168660879358,4.8,0.831676517679171,0,1.5
21,10,2,1.50314042731702,5,0.938507165238661,1,3.5
21,11,1,1.26643963655556,4.7,0.831664198923363,1,3.5
21,12,1,2.07619698101507,3.5,0.885085853174814,0,2.5
21,13,2,1.37556567898764,4.9,1.20558361304325,0,4.5
21,14,1,1.0804308690233,4.4,1.01864546380625,1,6.5
21,15,1,1.42609310994862,6,0.858364760419136,1,6.5
21,16,2,2.04865532223289,4.6,2.6743920095073,1,5.5
21,17,1,1.56066628045096,3.5,0.244102652193988,0,4.5
21,18,2,1.50410471216355,5.3,0.804440774671775,1,6.5
21,19,1,1.00992515329153,6,1.07203940085674,1,6.5
21,20,1,1.28839029104074,5.1,0.644734262190241,1,5.5
21,21,2,1.51238223183691,4.9,0.778268550934627,1,4.5
21,22,1,1.33478991217066,4.9,0.831668647362903,1,3.5
21,23,1,1.44842256618176,4.9,1.36581264609276,1,2.5
21,24,2,1.16586178424177,5.2,0.751528295669232,1,1.5
21,25,1,1.43760532964143,4.9,0.591308843874458,1,0.5
21,1,2,1.57623718806599,3.5,0.511170203119264,0,3.5
21,2,1,1.31893635754227,4.8,0.644733920002636,1,3.5
21,3,1,1.31030741113477,4.9,0.644740079380881,0,3.5
21,4,2,2.46658554537703,3.5,0.324237186697246,1,5.5
21,5,1,1.08060572692125,5.3,1.47266211397391,1,5.5
21,6,1,1.48665074581527,5.3,0.618010431933044,0,4.5
21,7,2,1.16342301273653,4.7,1.44595881497685,1,6.5
21,8,2,1.9613656436054,4.8,0.831684730183497,1,6.5
21,9,2,1.34303595057872,4.7,1.17886217809973,0,5.5
21,10,1,1.17372628340036,4.3,0.80493352491294,1,7.5
21,11,1,1.38316464051627,5.5,0.724859899814192,1,7.5
21,12,1,2.36074997955438,4.1,1.15214656034686,1,6.5
21,13,1,1.50717824179196,4.9,0.778235700918458,1,5.5
21,14,1,1.55408532723231,4.3,0.64474076375609,1,4.5
21,15,1,1.27777665616259,4.4,0.618014538185207,1,3.5
21,16,2,1.62664006271598,4.5,0.457758814497765,0,2.5
21,17,2,2.15621243421015,3.5,0.217408250076232,1,4.5
21,18,1,1.52526970376471,4.4,0.618024461627556,1,4.5
21,19,2,1.6789174414082,4.6,0.564587066743343,0,3.5
21,20,1,1.99804371310574,4.7,0.510907402990597,1,5.5
21,21,1,1.15351702195449,4.9,0.537894033376233,1,5.5
21,22,2,1.05180789721248,4.9,0.511179442186176,0,4.5
21,23,2,0.995785274501259,6,0.831691231749119,1,6.5
21,24,2,1.20851513478942,6,0.831663856735531,1,6.5
21,25,2,1.1327000352112,6,0.938523932434464,1,5.5
21,1,1,1.06347683885656,4.9,0.618013169434562,1,6
21,2,1,1.2816406393024,4.7,0.671443036190112,0,6
21,3,1,1.00051978306669,5.5,0.96520841110987,1,6
21,4,1,1.00523478693526,5.2,0.698152494565193,1,6
21,5,2,1.11419452616087,6,0.88509919849389,1,5
21,6,1,1.07363057350994,5.7,0.751391762790036,1,4
21,7,2,0.942420081214777,5.1,0.965235101747794,1,3
21,8,1,2.38717405341481,3.5,0.217396957883238,0,2
21,9,1,1.0038865675258,5.3,0.965227915806736,1,4
21,10,1,2.28530204734307,3.5,0.0102827394039195,0,4
21,11,2,0.724172102602779,5.1,0.537929620893692,1,6
21,12,1,1.19359883218203,4.5,0.431044565495085,1,6
21,13,1,1.49476504197105,3.5,0.0102854769052101,1,5
21,14,1,2.38514659148586,4.4,0.40431389148489,1,4
21,15,2,1.16426479439815,4.7,0.80497800930948,1,3
21,16,1,1.30002775141975,4.7,0.698163786758187,1,2
21,17,2,1.42437703879705,4.9,0.537879319306739,0,1
21,18,1,1.18596736282484,5.2,0.538142803810388,0,3
21,19,2,2.68456901292211,3.9,0.511189023440693,0,5
21,20,2,14.6467032100284,3.5,0.377642415940727,1,7
21,21,1,0.948414524771351,5,0.804986906189015,1,7
21,22,1,1.34563657685044,4.9,0.724863321690918,1,6
21,23,1,2.07770773956645,3.5,0.0102823972163151,1,5
21,24,1,1.57597404574972,4.4,1.68633675441151,0,4
21,25,2,2.55452503838501,3.5,0.190691947947698,0,6
21,1,1,1.62696274568657,2.6,0.885071139105094,1,6
21,2,2,2.42273624893187,3.5,0.217394562569552,1,6
21,3,1,1.29832673652527,5.2,0.537911827134849,1,6
21,4,2,1.65507243599632,5.2,0.671406079922235,1,5
21,5,1,1.59241308347691,3.5,0.110586841583881,1,4
21,6,2,1.41845137496148,3.5,0.0571775060884647,0,3
21,7,1,1.04813553916665,5,0.644710993428816,1,5
21,8,1,1.0661777261148,5.2,0.564629155826424,1,5
21,9,2,1.23129183030369,4.5,0.404376169640273,0,4
21,10,1,1.98296658229447,4.8,0.431064412379783,0,6
21,11,2,1.9011371922752,3.5,0.0102810284652151,1,8
21,12,2,1.46559970270755,4.3,2.48752366655435,0,8
21,13,2,1.2063528509193,6,1.41923943315942,1,10
21,14,1,1.83612495735497,4.7,0.778242886859516,1,10
21,15,2,1.82345614334645,4.9,0.751545062865262,0,9
21,16,2,1.12625869456087,5,0.564604518314809,1,11
21,17,2,2.11191316098257,3.5,0.110590263460381,1,11
21,18,2,0.777984535170617,6,3.66269877253853,1,10
21,19,2,1.38124530989035,5.5,0.938501348048248,0,9
21,20,1,1.03553892675563,5.1,0.564633262078587,1,11
21,21,2,0.921077494214387,6,1.60622685742055,1,11
21,22,1,0.905579130384922,5.3,0.644750345010834,1,10
21,23,1,0.633375000384603,6,0.724796595095995,1,9
21,24,2,0.00135643191333656,4.8,0.751499894092831,0,8
21,25,2,1.50559733476848,3.5,0.324234791383333,1,10
21,1,2,1.09761313836407,5.2,1.23227561984731,1,10
21,2,1,0.829351010291703,4.9,0.64476369032991,1,10
21,3,1,1.27718809337466,4.9,1.23170382425496,1,10
21,4,1,0.9985309883441,4.8,0.724862295127878,1,9
21,5,2,0.78966203150685,5.1,0.564612388630849,1,8
21,6,1,0.803707466500782,4.8,0.537925514641756,0,7
21,7,1,0.680644804752774,4.7,0.511274228169896,1,9
21,8,1,1.08680993151802,5,0.591313634502058,1,9
21,9,2,0.733690052570182,5,0.591330401697633,1,8
21,10,1,0.784511764925355,4.7,0.564602123000441,1,7
21,11,1,1.21131046584424,3.8,0.404355980567743,0,6
21,12,2,1.12620223359545,3.5,0.377666711265192,1,8
21,13,1,0.936686726848166,5,0.617959788158259,1,8
21,14,2,1.37342187325203,3.5,0.350944591946245,1,7
21,15,2,0.757366701649516,4.8,0.618067235086073,1,6
21,16,1,1.13616365877988,3.5,0.324228289817711,0,5
21,17,1,1.27478354063624,4.7,0.511199631258478,1,7
21,18,2,0.831197797132518,4.6,0.484517547896758,1,7
21,19,1,1.76478840996697,4.5,0.564592883933528,1,6
21,20,1,1.30953201388047,4.7,2.48752879936956,1,5
21,21,1,1.81604641159765,4.6,0.61798990067291,1,4
21,22,1,1.05423606089971,4.9,0.644727418437014,1,3
21,23,2,0.789759554991633,4.7,0.457807405146468,1,2
21,24,2,0.849245116896327,4.8,0.511189707816357,0,1
21,25,2,0.857355648988232,4.5,0.431086312390562,1,3
21,1,2,0.772971828031586,4.8,0.537893349001024,1,3
21,2,2,1.25002900040499,4.4,0.431066123318033,1,3
21,3,1,0.772760356052913,4.5,0.431090418642725,0,3
21,4,1,0.917231989209085,4.6,0.511211950014513,1,5
21,5,2,0.922337087017695,4.5,0.457814933275131,1,5
21,6,1,0.908822385095846,4.6,0.564627787076006,1,4
21,7,2,1.24217955750373,5,0.911816184997406,1,3
21,8,2,0.777442509905541,4.7,0.537939202148664,1,2
21,9,1,1.0070032128001,4.2,0.591325268882883,1,1
21,10,1,1.01983730345182,4.2,0.724846212307511,0,0
21,11,1,1.39248583257495,4.8,0.45772664885726,1,2
21,12,1,1.09323621591102,5.3,2.70117366947989,0,2
21,13,1,0.764154678406612,4.5,0.671466989326746,1,4
21,14,1,0.804506474703885,4.5,0.4311071858383,1,4
21,15,2,1.3645609236055,5.2,0.751541640988307,1,3
21,16,1,1.04920898187902,4.7,0.831689862998701,0,2
21,17,1,1.34934486460179,4.6,0.591317398566389,1,4
21,18,1,1.19970825079508,4.8,0.644733235626973,0,4
21,19,1,0.817616026427913,6,0.778216880597029,1,6
21,20,1,1.0413958108702,5.1,0.858391108869455,1,6
21,21,1,0.81880923482413,4.6,0.457811853586009,1,5
21,22,1,0.752913471346801,4.6,0.431088707704475,1,4
21,23,1,1.28407359361745,4.8,0.457783794197439,0,3
21,24,1,1.04639962113015,4.7,0.61803233194405,1,5
21,25,2,1.9231172748996,4.7,0.671422162742147,1,5
22,1,2,0.779297504569968,4.9,2.12429518112276,1,25
22,2,2,0.741584775706997,4.7,1.70033178414042,1,25
22,3,1,0.718705494353799,6,2.10079312013249,1,25
22,4,2,1.09069074474155,5.3,2.2420508338746,1,24
22,5,1,0.616586401093173,6,1.48826299915618,1,23
22,6,1,0.681620677926276,5.2,1.58247929257732,1,22
22,7,1,0.759944798455763,6,1.51189919729904,1,21
22,8,1,1.80595726362981,3.5,0.758061403334978,0,20
22,9,2,0.76471008923545,6,2.21853269011353,1,22
22,10,2,0.643968516093992,6,1.51183349746861,1,22
22,11,2,0.668949507627985,6,1.34685198581155,1,21
22,12,1,1.03427477995683,4.7,2.4305097690858,1,20
22,13,2,1.0069049836743,6,1.72386190443285,1,19
22,14,2,1.0742763950775,4.8,2.26563981026447,1,18
22,15,2,1.18370151472345,4.7,1.08784204118456,1,17
22,16,2,1.14946369092058,5.1,1.18207852361547,1,16
22,17,1,1.18922303791896,3.5,0.993649358639686,1,15
22,18,1,1.24453168682248,4.5,1.20563601883669,1,14
22,19,2,2.26979532449877,5,1.7709423340275,1,13
22,20,2,1.3854506358166,3.5,0.710982000299737,0,12
22,21,1,1.16435804764751,4.9,2.35985336619251,1,14
22,22,1,2.12532824250911,4.4,1.22918051096713,1,14
22,23,1,0.776309188873711,5.6,1.9358834676641,1,13
22,24,2,1.26186549191743,4.4,1.08785128022282,1,12
22,25,1,1.3290709428129,5.1,1.6767671030002,1,11
22,1,1,1.06806810334865,4.8,1.09921529765779,1,12.5
22,2,2,1.03982881088086,5,1.91233418492175,1,12.5
22,3,2,2.61451890957414,3.5,0.52251827447617,1,12.5
22,4,1,2.67285351470127,3.5,0.710950176944607,1,11.5
22,5,2,1.15957906940275,3.5,0.145666446070663,1,10.5
22,6,1,1.63146672816902,5.2,1.55898886593195,1,9.5
22,7,2,1.7139104333387,3.5,0.522481318321752,1,8.5
22,8,2,1.35900371683101,3.5,1.01719282420981,0,7.5
22,9,2,2.07874740537,4.1,1.15848065037335,0,9.5
22,10,1,1.04740208501153,5.4,1.77097176207599,1,11.5
22,11,2,1.61978653030292,5,2.0536196157791,1,11.5
22,12,2,2.05223444436797,3.5,0.734519648697187,0,10.5
22,13,1,0.879636200879759,4.8,1.58257339389593,1,12.5
22,14,2,1.95701622854222,5.4,1.53540194266179,1,12.5
22,15,1,2.62652350035023,3.5,0.852296517019113,0,11.5
22,16,2,1.35943042353802,4.8,1.4883037193631,1,13.5
22,17,2,2.12806197136433,5,1.18206141428436,1,13.5
22,18,2,1.14151058964899,4.5,1.11142348946851,1,12.5
22,19,2,1.2273751343937,4.5,1.11141596136304,1,11.5
22,20,2,0.674274615707418,4.9,1.20550188168409,1,10.5
22,21,2,1.35325874577666,4.7,1.06431910681067,0,9.5
22,22,2,2.0584530016954,4.8,1.18206209865775,1,11.5
22,23,2,1.63860713623353,5,0.852309862297261,1,11.5
22,24,2,0.864491363552133,6,3.04295639652901,1,10.5
22,25,2,1.11732860385791,3.5,0.522552150951014,0,9.5
22,1,1,1.10506018720343,4.8,2.24204330576913,1,10.5
22,2,1,1.11141698792289,4.1,1.48830063968353,1,10.5
22,3,1,0.679377302488319,6,1.72371818605507,1,10.5
22,4,2,1.77316586264214,4.3,1.08782356310712,1,9.5
22,5,1,1.04163863588019,4.4,1.15854121740404,1,8.5
22,6,1,1.04253790230041,5,1.27627976082522,1,7.5
22,7,2,1.36955161919286,5,1.08785264896915,1,6.5
22,8,1,1.1390940677843,4.9,1.0171935085832,1,5.5
22,9,2,0.850843592658293,4.6,1.11143854567945,1,4.5
22,10,1,1.10338894778306,4.5,5.84599070210561,1,3.5
22,11,2,0.869955399396986,4.4,1.11143272850677,1,2.5
22,12,1,1.19326460401135,4.2,1.27630508263474,0,1.5
22,13,1,1.18705425916232,4,1.15850734092965,1,3.5
22,14,2,2.1031634468045,3.5,0.639796234715504,0,3.5
22,15,1,1.19349831746877,1.9,1.7944888792772,0,5.5
22,16,2,1.46507130142481,4.7,1.08786394112713,1,7.5
22,17,1,0.744243565693978,4.4,1.79455492129364,1,7.5
22,18,2,1.07946462851214,4.4,1.11142280509512,1,6.5
22,19,1,0.739571349672588,4.4,1.34702855410433,1,5.5
22,20,1,1.16272547531435,6,1.4882339132937,1,4.5
22,21,1,1.14411257665824,3.5,1.06432458179643,1,3.5
22,22,2,1.50892730656005,3.5,0.192757825636818,0,2.5
22,23,1,0.928203773497444,4.8,1.60609461733611,1,4.5
22,24,2,1.73504422077576,4.6,0.899405348103301,1,4.5
22,25,1,1.72783537538908,4.5,1.08786496768744,1,3.5
22,1,2,1.07809622424429,4.4,1.93585061774957,1,4
22,2,2,1.33459588787491,4.4,1.55895019884474,1,4
22,3,1,0.728076274765044,4.5,1.77098681828738,1,4
22,4,1,0.969622041197908,4.6,1.39407373847735,1,3
22,5,2,1.71369554014473,3.5,0.404730798369656,0,2
22,6,1,1.80814760014255,4.4,3.2549375817398,0,4
22,7,2,1.85903861986571,3.5,0.922966949563943,0,6
22,8,1,1.26297349217202,5,1.51184752712015,1,8
22,9,1,1.34611080960667,4.6,1.08786051926154,1,8
22,10,1,0.602937261453008,4.4,1.62960352205801,1,7
22,11,1,0.9303800803591,4.4,1.04076366470917,1,6
22,12,2,1.4500886605515,4.7,1.20561617201292,0,5
22,13,1,0.987062608515771,4.6,0.993610007179086,1,7
22,14,2,1.22349097414371,4.5,0.899418009007604,1,7
22,15,2,0.966835273417473,4.6,0.946516916679684,1,6
22,16,2,0.633900701551283,5.9,1.6176735279646,1,5
22,17,2,2.81638061006379,4.7,0.875838613843371,1,4
22,18,2,0.0617215682273127,3.5,0.0102799702435732,1,3
22,19,2,0.206612277244858,3.5,0.0102796280571056,0,2
22,20,1,0.227493188775497,4,1.46470926798747,0,4
22,21,1,0.715918384386441,3.5,0.946567560298263,1,6
22,22,2,0.473791927270213,4.3,1.53535916933515,0,6
22,23,2,0.00104709103743517,4.1,0.710903297378991,0,8
22,24,1,0.685862765374168,4.4,1.67662509555566,1,10
22,25,1,0.80282386080944,3.5,4.26781645931305,1,10
22,1,1,0.587133714894208,3.9,1.08781227094869,0,10
22,2,2,0.400337122251585,3.5,0.640267425682396,1,10
22,3,2,0.821493562443266,4.3,0.711016218961049,0,10
22,4,1,1.98515218065222,4.2,0.56965516486207,1,12
22,5,1,0.884812115596105,3.7,0.075061713355808,1,12
22,6,2,0.805756400087375,4.6,0.923009380703661,1,11
22,7,1,0.560746336379452,4.2,1.04070275549202,1,10
22,8,1,1.13342951058394,4,1.39409461186096,0,9
22,9,1,0.832635500766173,4.8,0.852314995096549,1,11
22,10,2,0.823460108911149,4.9,0.78169965459665,1,11
22,11,1,0.688637214436312,4.6,0.663721238359813,1,10
22,12,2,0.774391575092068,4.2,0.687425531638382,0,9
22,13,2,0.580647567634969,3.5,0.875810212353827,0,11
22,14,2,1.37866370652409,4.8,1.55896901910864,1,13
22,15,2,0.692696232046728,4.8,1.15837115065733,0,13
22,16,1,1.62715243934599,4.8,3.93801186840028,1,15
22,17,2,1.03520723847851,3.5,0.711017245520907,1,15
22,18,2,1.1073617343659,3.5,0.010281681176366,1,14
22,19,2,1.18310645220208,5.1,3.74956696284062,0,13
22,20,1,1.02304592623432,6,1.95939476769263,1,15
22,21,2,1.20632347174342,6,1.18207065332308,1,15
22,22,2,1.10181967997369,4.4,1.32338209036288,1,14
22,23,1,1.16704044851122,4.6,1.04072020700914,1,13
22,24,2,3.76319249160451,3.5,0.663835870875118,0,12
22,25,1,0.617633492130608,6,2.4775956736662,1,14
22,1,1,0.560236478324896,4.3,1.06422261018588,1,14
22,2,1,0.713415973681549,4.3,1.2292239686667,1,14
22,3,1,0.668774992454473,4.8,0.99352103865931,1,14
22,4,1,0.611947377173692,6,1.34693958558455,1,13
22,5,2,0.673833879349331,4.6,1.25260318466235,1,12
22,6,2,7.1296740125008,3.5,0.663838608368224,1,11
22,7,2,0.699975567875754,6,1.93571100561121,1,10
22,8,2,0.625300867579881,6,1.20559119239033,1,9
22,9,2,0.792544917125724,6,1.13500972836528,1,8
22,10,2,0.520018601264383,6,1.20558537521765,0,7
22,11,2,0.0308402529171872,1,2.21840744981318,0,9
22,12,2,0.829522629142957,5.3,1.18211274227679,1,11
22,13,2,0.622285176954847,5,0.875916290204259,1,11
22,14,2,0.5676003342478,5.2,0.946490226123387,1,10
22,15,2,0.617921271072646,5.4,0.87582082013887,1,9
22,16,2,0.57929901019088,5.1,0.80516544380589,1,8
22,17,2,0.574689072133879,4.9,0.828721912467245,1,7
22,18,2,0.475203789237639,5.2,0.640268794428721,0,6
22,19,2,1.36841350651639,3.5,0.145662339830778,1,8
22,20,2,0.61943989526344,4.4,1.34694506057076,1,8
22,21,2,2.66210372223759,4.9,0.899442304257263,1,7
22,22,2,0.631726105621965,6,1.0642794131636,1,6
22,23,1,1.56464486846653,5.3,1.134945739469,0,5
22,24,2,1.0910592797245,5.5,1.04073971164644,0,7
22,25,2,1.11424755559028,3.5,0.663871800469678,1,9
22,1,2,0.646166038526189,1,1.48826847414193,0,9
22,2,2,0.562743337455686,3.5,0.8758310857379,1,9
22,3,1,0.840174214048602,5.7,1.25274998271971,1,9
22,4,2,0.562742310895828,3.5,0.663829711515973,1,8
22,5,2,2.34010577672598,4.1,0.946524102598232,1,7
22,6,2,1.54515562989354,3.5,0.357647973468374,1,6
22,7,2,0.684367067686708,3.5,0.781716079554371,1,5
22,8,2,1.12731668892002,3.9,0.54612367582331,1,4
22,9,2,1.47404377661769,4.6,1.20563122822432,1,3
22,10,2,5.12338222723793,4.3,2.59535988108337,1,2
22,11,2,0.00130749505024141,3.5,0.428269815513431,1,1
22,12,2,0.721214064417381,5.7,1.29989576995786,1,0
22,13,2,0.582643199965332,4,0.828721228094309,0,-1
22,14,2,1.3630606813208,3.5,0.687447089394482,1,1
22,15,1,2.10103162420228,4.5,0.875807817048099,1,1
22,16,1,0.971675845252321,4.7,0.923004247904373,1,0
22,17,2,1.73071179606222,4.7,0.852274274889623,1,-1
22,18,1,1.0263165458864,4.9,0.993643883653931,1,-2
22,19,2,0.731578212567456,4.6,1.18211137353001,1,-3
22,20,1,0.71064973709781,5.9,1.46476299128608,1,-4
22,21,2,0.774903828452352,4.5,0.875898838687135,1,-5
22,22,2,0.265307204876081,4.7,0.663815681864889,1,-6
22,23,1,0.422591913035376,1,1.25228084487253,0,-7
22,24,2,1.89856220028696,3.5,1.11140945981697,1,-5
22,25,2,0.650011189502493,4.4,1.65315040949463,0,-5
22,1,2,1.00301363750532,3.5,0.640311567755361,1,-4
22,2,2,0.5329334084322,4.8,1.15848373005292,0,-4
22,3,2,0.930951189817279,6,1.37053677445329,0,-4
22,4,2,1.68974247719871,4.8,3.32559740649913,1,-2
22,5,2,0.819510591017661,3.5,0.592963548228909,1,-2
22,6,2,1.10450379176973,5.6,0.993641146160826,1,-3
22,7,2,0.626791432468508,5.5,0.710806116380354,0,-4
22,8,2,0.888482409212884,6,1.37053745882667,0,-2
22,9,2,3.88328904297896,5.3,1.37049879173901,1,0
22,10,2,1.08104108224052,5.6,1.39407579159752,0,0
22,11,2,0.653994241683904,3.5,0.38121949834067,0,2
22,12,2,0.262975203104816,3.5,0.0102885249084466,1,4
22,13,2,0.403845903786532,5.2,0.569610680602182,1,4
